"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49467";"172.172.255.216";"443";"5244";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49669";"150.171.28.11";"443";"18752";"msedge";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"51019";"150.171.22.11";"443";"25612";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"51428";"150.171.28.11";"443";"18752";"msedge";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"51429";"200.42.122.19";"443";"9472";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"52041";"52.123.245.35";"443";"25612";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"52083";"162.43.190.121";"443";"13440";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"52086";"104.18.21.226";"80";"7764";"svchost";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"52089";"150.171.110.40";"443";"10388";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55666";"20.42.65.84";"443";"18752";"msedge";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55667";"20.190.173.67";"443";"20576";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"55673";"52.123.129.14";"443";"27572";"OneDrive.Sync.Service";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55681";"150.171.110.40";"443";"9472";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58658";"52.97.21.146";"443";"18752";"msedge";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58867";"52.97.51.82";"443";"18752";"msedge";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58873";"23.49.202.44";"443";"7476";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58874";"23.49.201.213";"443";"7476";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58875";"52.168.117.168";"443";"25612";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58876";"92.223.118.254";"80";"4584";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58877";"142.251.129.3";"80";"4584";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58878";"142.251.129.3";"80";"4584";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58879";"23.49.201.125";"80";"4584";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58880";"23.11.35.158";"80";"4584";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58881";"92.223.118.254";"80";"4584";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58882";"204.79.197.203";"80";"4584";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58950";"128.85.75.152";"443";"9292";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58953";"20.190.173.67";"443";"20576";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"59735";"20.190.173.67";"443";"20576";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60196";"52.123.245.49";"443";"24948";"OneDriveStandaloneUpdater";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"63697";"150.171.110.36";"443";"18752";"msedge";"NUEVA"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1840";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1524";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1348";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2412";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3320";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4448";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1496";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"10388";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5500";"0.0.0.0";"0";"23108";"node";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"13440";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
