"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"52492";"109.61.38.38";"80";"4568";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"52565";"142.251.128.106";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53813";"31.13.94.52";"5222";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54174";"64.233.190.188";"5228";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54307";"142.251.129.10";"443";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54595";"172.217.28.14";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"54596";"52.104.152.39";"443";"3784";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57014";"3.20.78.129";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57016";"142.251.129.163";"80";"4568";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57019";"20.135.4.163";"443";"3784";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57024";"13.107.137.11";"443";"3784";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57025";"20.209.184.129";"443";"3784";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57026";"72.154.7.16";"443";"15648";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57029";"2.18.57.187";"443";"15648";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57192";"142.251.129.142";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58983";"18.118.231.54";"443";"2628";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"59130";"142.251.128.46";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60912";"142.251.128.138";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"61457";"64.233.186.188";"5228";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"61459";"142.251.134.195";"443";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"61460";"40.79.150.120";"443";"10896";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"61461";"4.150.223.98";"443";"10896";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"61462";"40.79.150.120";"443";"10896";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"61463";"20.161.205.129";"443";"8944";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"61464";"20.190.173.145";"443";"22216";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"61465";"181.30.145.99";"443";"14996";"Widgets";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"61466";"52.123.245.42";"443";"10896";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"61468";"4.150.223.98";"443";"3784";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"61470";"23.11.35.158";"80";"9236";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"64435";"172.172.255.216";"443";"5164";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"64874";"3.14.57.240";"443";"2628";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"65109";"3.20.78.129";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"65463";"172.172.255.216";"443";"5164";"svchost";"BASE"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1856";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"43141";"0.0.0.0";"0";"12576";"uTorrent";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1540";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1364";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2388";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3340";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4388";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1512";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"1660";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"666";"0.0.0.0";"0";"18460";"python";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"53014";"0.0.0.0";"0";"17292";"helper";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"59251";"0.0.0.0";"0";"17292";"helper";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
