"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49192";"142.251.129.170";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49413";"172.172.255.218";"443";"4488";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49671";"34.128.128.0";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"49761";"3.163.139.101";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"51211";"181.30.145.96";"443";"19608";"msedge";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"53004";"172.217.192.188";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53164";"151.101.128.176";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54139";"34.149.66.154";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"55115";"181.30.145.91";"443";"18624";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"55276";"160.79.104.10";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"56554";"34.54.194.141";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56813";"216.239.38.223";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57385";"34.36.57.103";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57914";"131.253.33.203";"443";"19608";"msedge";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58474";"151.101.0.176";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"59081";"142.251.128.46";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"59527";"160.79.104.10";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"59904";"142.251.134.200";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"59971";"142.251.129.142";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60009";"162.43.190.123";"443";"4632";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60011";"172.172.255.216";"443";"12780";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60104";"31.13.94.52";"443";"18852";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60483";"34.36.57.103";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"60580";"34.149.66.154";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"62633";"142.251.129.142";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"62923";"13.89.179.8";"443";"19608";"msedge";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"63008";"3.160.90.74";"443";"19608";"msedge";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"63150";"54.224.94.179";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"63749";"142.251.129.132";"443";"18624";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"64246";"142.251.129.174";"443";"18624";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"64772";"3.160.90.33";"443";"18624";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"65366";"216.239.34.223";"443";"18624";"chrome";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1852";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"43141";"0.0.0.0";"0";"14440";"uTorrent";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1544";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1368";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"3160";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3120";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4284";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1516";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"12004";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"4632";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"58801";"0.0.0.0";"0";"20352";"helper";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"59251";"0.0.0.0";"0";"20352";"helper";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
