"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49233";"198.24.161.242";"443";"16856";"msedgewebview2";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"49669";"142.251.128.35";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49671";"172.66.149.246";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49930";"77.88.55.88";"443";"16856";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"51198";"104.20.27.145";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53051";"162.159.137.234";"443";"31716";"Discord";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53392";"172.172.255.217";"443";"5840";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53406";"172.172.255.218";"443";"33712";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"54843";"104.20.27.145";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"55021";"31.13.94.52";"443";"32220";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57065";"142.251.128.78";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57277";"216.150.1.193";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58178";"20.189.173.27";"443";"33712";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58751";"172.217.192.188";"5228";"1068";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58990";"100.49.15.182";"443";"16856";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"59679";"100.49.15.182";"443";"16856";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"59799";"8.8.8.8";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60503";"216.22.16.0";"443";"16856";"msedgewebview2";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"60682";"216.150.1.193";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"62062";"162.159.133.234";"443";"31716";"Discord";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"62276";"103.88.232.71";"443";"28912";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"62278";"91.99.167.203";"443";"12524";"RvControlSvc";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"62724";"142.251.129.10";"443";"1068";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"63353";"152.228.215.159";"443";"16856";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"64156";"172.66.149.246";"443";"1068";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"64337";"100.49.15.182";"443";"16856";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"64517";"142.251.129.101";"443";"1068";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"65097";"216.22.16.0";"443";"16856";"msedgewebview2";"NUEVA"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1784";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"43141";"0.0.0.0";"0";"39404";"uTorrent";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1460";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1284";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2404";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3600";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4712";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49681";"0.0.0.0";"0";"1420";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"11620";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5678";"0.0.0.0";"0";"15912";"node";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"28912";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"49675";"0.0.0.0";"0";"27732";"helper";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"5679";"0.0.0.0";"0";"15912";"node";"OBSERVACION"
