"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"172.19.18.195";"51466";"57.144.207.32";"5222";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"52929";"142.251.128.138";"443";"2628";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.18.195";"52936";"20.184.175.23";"443";"3784";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"52937";"18.165.83.68";"443";"22012";"LenovoVantage-(GenericTelemetryAddin)";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"52939";"52.123.128.14";"443";"4932";"MpDefenderCoreService";"BASE"
"TCP";"ESTABLISHED";"172.19.18.195";"52940";"172.66.2.5";"80";"4932";"MpDefenderCoreService";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"52944";"142.251.128.35";"80";"4568";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"53780";"172.172.255.218";"443";"3784";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.18.195";"56169";"18.224.239.187";"443";"2628";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"56466";"3.14.184.149";"443";"2628";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"59146";"142.250.0.188";"5228";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"61554";"18.224.239.187";"443";"2628";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"61741";"3.14.184.149";"443";"2628";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"61772";"181.30.145.81";"443";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"61857";"201.212.32.24";"443";"4952";"mc-fw-host";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"61858";"184.32.121.72";"443";"4952";"mc-fw-host";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"61859";"20.161.205.129";"443";"8944";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.18.195";"61860";"20.161.205.129";"443";"8944";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.18.195";"61864";"40.126.45.20";"443";"14084";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"61867";"184.32.121.72";"443";"4952";"mc-fw-host";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"61868";"172.178.167.5";"443";"22032";"taskhostw";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.195";"62200";"103.88.232.79";"443";"9860";"AnyDesk";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"63233";"142.250.0.188";"5228";"2628";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.195";"64441";"172.172.255.217";"443";"5164";"svchost";"BASE"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1856";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1540";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1364";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2388";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3340";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4388";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1512";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"1660";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"666";"0.0.0.0";"0";"18740";"python";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"9860";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7680";"0.0.0.0";"0";"15648";"svchost";"OBSERVACION"
"TCP";"LISTENING";"172.19.18.195";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
