"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49435";"172.172.255.217";"443";"5268";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53613";"52.97.51.98";"443";"11472";"explorer";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53614";"52.97.51.98";"443";"11472";"explorer";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"53615";"52.97.28.194";"443";"11472";"explorer";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"53616";"52.97.28.194";"443";"11472";"explorer";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54130";"52.123.129.14";"443";"16772";"MpDefenderCoreService";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"54152";"200.42.122.17";"443";"5300";"mc-fw-host";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54153";"200.42.122.18";"443";"3568";"servicehost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54157";"161.69.232.184";"443";"5300";"mc-fw-host";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"54170";"148.113.190.78";"17301";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54808";"138.97.177.104";"49688";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54811";"138.97.177.150";"49704";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54813";"138.97.177.156";"62945";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54814";"168.90.73.130";"55558";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54815";"138.97.177.156";"63251";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54816";"138.97.177.80";"64186";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54818";"138.97.177.156";"43991";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54819";"138.97.177.80";"60690";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54820";"138.97.177.20";"50991";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54837";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56094";"189.1.174.39";"443";"21992";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58572";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58578";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58580";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58582";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58631";"172.172.255.218";"443";"25948";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"58666";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58667";"45.162.230.182";"17351";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"58703";"148.113.190.78";"17301";"5204";"RvControlSvc";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1832";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"43141";"0.0.0.0";"0";"8728";"uTorrent";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1516";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1336";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2432";"svchost";"OBSERVACION"
