"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49410";"172.172.255.217";"443";"5244";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"50136";"52.110.14.74";"443";"12808";"msedge";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"53584";"52.110.14.74";"443";"12808";"msedge";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"53586";"40.126.45.17";"443";"17748";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55378";"168.62.7.82";"443";"16988";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55379";"172.172.255.217";"443";"5244";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"55402";"138.199.4.76";"443";"4864";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"63397";"20.60.57.225";"443";"16988";"OneDrive";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"63398";"172.217.28.227";"80";"4584";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"64485";"172.172.255.216";"443";"16988";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"65411";"38.106.231.208";"443";"16484";"GlobalPresenter";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1840";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1524";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1348";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2412";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3320";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4448";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1496";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"10388";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"4864";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
