"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"172.19.19.130";"49171";"52.110.14.70";"443";"13376";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"49412";"172.172.255.218";"443";"5828";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"50063";"148.113.190.78";"17301";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"50672";"57.144.207.32";"443";"19104";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"50804";"64.233.190.188";"5228";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"51486";"172.217.192.188";"5228";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"51877";"64.233.186.84";"443";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"51885";"148.113.190.78";"17301";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"53773";"172.19.19.124";"9630";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"54597";"34.149.66.163";"443";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"54604";"190.122.183.105";"57028";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"54750";"172.172.255.218";"443";"21176";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"54836";"52.110.14.76";"443";"11084";"EXCEL";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.130";"54838";"150.171.110.37";"443";"11084";"EXCEL";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"57443";"216.150.1.193";"443";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58066";"172.19.19.122";"8009";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58136";"68.67.176.42";"443";"13376";"msedgewebview2";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58975";"138.97.177.20";"50991";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58977";"168.90.73.130";"55558";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58978";"138.97.177.156";"59612";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58982";"138.97.177.104";"49688";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58984";"138.97.177.156";"3527";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58986";"138.97.177.156";"43991";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58987";"138.97.177.156";"10493";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58989";"138.97.177.80";"53520";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58990";"190.122.181.20";"63934";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"58993";"138.97.177.156";"49708";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59002";"45.162.230.182";"17351";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59043";"172.19.19.196";"60624";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59070";"45.162.230.182";"17351";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59071";"45.162.230.182";"17351";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59080";"45.162.230.182";"17351";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59101";"45.162.230.182";"17351";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59103";"172.19.19.128";"52912";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59112";"45.162.230.182";"17351";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"60083";"13.213.219.9";"443";"19104";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"60683";"79.127.252.110";"443";"5064";"AnyDesk";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"60946";"52.97.23.130";"443";"13376";"msedgewebview2";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"61175";"172.64.145.26";"443";"19104";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"61726";"52.110.14.80";"443";"13376";"msedgewebview2";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"61889";"34.149.66.163";"443";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"62053";"142.251.129.46";"443";"19104";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"63840";"172.64.145.26";"443";"19104";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"64289";"13.213.219.9";"443";"19104";"chrome";"BASE"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1808";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1516";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1336";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2520";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3316";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4872";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1488";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"12640";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"51886";"0.0.0.0";"0";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"59025";"0.0.0.0";"0";"5712";"RvControlSvc";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"5064";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"5939";"0.0.0.0";"0";"5860";"TeamViewer_Service";"OBSERVACION"
"TCP";"LISTENING";"172.19.19.130";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
