"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"172.19.19.130";"49421";"172.172.255.217";"443";"5280";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"49669";"57.144.206.145";"443";"16928";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"49672";"150.171.22.11";"443";"18520";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"49673";"20.161.205.129";"443";"9760";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"49677";"52.104.152.39";"443";"18520";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"49706";"142.251.128.42";"443";"16928";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"51229";"57.144.206.192";"443";"16928";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"51234";"52.123.245.48";"443";"10264";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.130";"51235";"20.135.4.169";"443";"18520";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"51236";"13.89.178.27";"443";"18520";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"51237";"20.150.95.132";"443";"18520";"OneDrive";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.130";"51698";"13.107.137.11";"443";"18520";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"52740";"57.144.206.145";"443";"16928";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"54891";"172.19.19.115";"8009";"16928";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"54892";"40.126.45.17";"443";"11924";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"56306";"64.233.190.188";"5228";"16928";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"59124";"142.251.129.163";"443";"16928";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"59125";"52.167.248.57";"443";"20444";"taskhostw";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.130";"61050";"172.172.255.217";"443";"18520";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"61555";"57.144.206.192";"443";"16928";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.130";"63762";"57.144.206.145";"443";"16928";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"64085";"57.144.206.141";"443";"16928";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.130";"65470";"57.144.207.32";"443";"2560";"msedgewebview2";"BASE"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1812";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1496";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1320";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2336";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3348";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4384";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49671";"0.0.0.0";"0";"1468";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"10660";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"172.19.19.130";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
