"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49445";"172.172.255.217";"443";"5744";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"50681";"189.1.174.43";"443";"22708";"AnyDesk";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"52261";"20.184.175.0";"443";"16268";"OneDrive";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"52424";"142.251.0.188";"5228";"6512";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55639";"8.8.8.8";"443";"6512";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"56270";"150.171.110.37";"443";"8068";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56271";"181.30.145.73";"443";"8068";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56290";"13.89.179.13";"443";"17320";"OneDrive.Sync.Service";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56300";"142.251.129.99";"80";"5108";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56303";"20.50.201.200";"443";"17320";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"56660";"181.30.145.106";"443";"25504";"msedgewebview2";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57809";"20.135.4.163";"443";"17320";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"57810";"20.209.179.65";"443";"17320";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"57816";"2.18.57.126";"443";"19412";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57817";"2.18.57.190";"443";"19412";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57819";"74.178.232.29";"443";"3208";"MicrosoftEdgeUpdate";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57820";"2.18.57.190";"443";"19412";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"57824";"179.42.168.31";"61005";"22708";"AnyDesk";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"57824";"79.127.252.87";"443";"22708";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60401";"31.13.94.52";"5222";"3748";"msedgewebview2";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"61132";"172.172.255.217";"443";"16268";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"61133";"184.34.45.17";"443";"5456";"mc-fw-host";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"65118";"20.190.173.69";"443";"26388";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"65119";"20.190.173.69";"443";"26388";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"65120";"52.97.23.130";"443";"18944";"SearchHost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1780";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1468";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1292";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2268";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3308";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4552";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49671";"0.0.0.0";"0";"1440";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"10288";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"57824";"0.0.0.0";"0";"22708";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"22708";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7680";"0.0.0.0";"0";"19412";"svchost";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"3009";"0.0.0.0";"0";"23560";"node";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
