"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"172.19.18.148";"49438";"4.145.79.82";"443";"4880";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"49892";"66.218.84.137";"443";"29912";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"50705";"152.236.18.39";"443";"384";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"52909";"172.217.115.4";"443";"19356";"language_server_windows_x64";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"53907";"190.122.183.105";"666";"29912";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"53908";"172.217.119.4";"443";"36892";"Antigravity IDE";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"53909";"216.239.38.223";"443";"26716";"language_server_windows_x64";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"53910";"216.239.38.223";"443";"36892";"Antigravity IDE";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"53911";"172.217.115.4";"443";"36892";"Antigravity IDE";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"53912";"142.251.129.33";"443";"26716";"language_server_windows_x64";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"53913";"172.217.115.4";"443";"26716";"language_server_windows_x64";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"53915";"172.217.115.4";"443";"26716";"language_server_windows_x64";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"55206";"52.182.141.63";"443";"4632";"MpDefenderCoreService";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.148";"55310";"142.251.128.35";"443";"29912";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"57127";"64.233.186.188";"5228";"29912";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"57586";"142.251.129.110";"443";"29912";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"62516";"4.145.79.81";"443";"21236";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"62520";"79.127.252.87";"443";"384";"AnyDesk";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"62894";"57.144.207.32";"443";"29912";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"63017";"34.54.84.110";"443";"19356";"language_server_windows_x64";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"63019";"34.54.84.110";"443";"26716";"language_server_windows_x64";"BASE"
"TCP";"ESTABLISHED";"172.19.18.148";"63226";"57.144.247.32";"443";"29912";"chrome";"NUEVA"
"TCP";"ESTABLISHED";"172.19.18.148";"64361";"172.217.118.4";"443";"29912";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.18.148";"7070";"172.19.18.140";"57185";"384";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1860";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1544";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1368";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2408";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3268";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4408";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49671";"0.0.0.0";"0";"1516";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"10568";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"50705";"0.0.0.0";"0";"384";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"62520";"0.0.0.0";"0";"384";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"7070";"0.0.0.0";"0";"384";"AnyDesk";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"56349";"0.0.0.0";"0";"4104";"Antigravity IDE";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"56351";"0.0.0.0";"0";"19356";"language_server_windows_x64";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"56352";"0.0.0.0";"0";"19356";"language_server_windows_x64";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"56370";"0.0.0.0";"0";"19356";"language_server_windows_x64";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"56377";"0.0.0.0";"0";"4104";"Antigravity IDE";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"59350";"0.0.0.0";"0";"36892";"Antigravity IDE";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"59351";"0.0.0.0";"0";"36892";"Antigravity IDE";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"59353";"0.0.0.0";"0";"26716";"language_server_windows_x64";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"59354";"0.0.0.0";"0";"26716";"language_server_windows_x64";"OBSERVACION"
"TCP";"LISTENING";"172.19.18.148";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
