"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49421";"172.172.255.217";"443";"5008";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"50875";"52.203.204.82";"443";"2836";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"50876";"135.232.92.34";"443";"18176";"MicrosoftEdgeUpdate";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"50877";"23.198.180.236";"443";"18772";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"50878";"23.198.187.228";"443";"18772";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"50880";"23.198.187.228";"443";"18772";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"50881";"23.198.187.228";"443";"18772";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"51622";"3.162.185.24";"443";"2836";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"53939";"160.79.104.10";"443";"2836";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"54033";"35.160.38.15";"443";"5028";"mc-fw-host";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"54041";"3.160.119.100";"443";"4752";"LenovoVantageService";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54627";"3.163.139.17";"443";"2836";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55773";"201.212.32.42";"443";"5028";"mc-fw-host";"NUEVA"
"TCP";"ESTABLISHED";"192.168.100.8";"56086";"18.97.36.46";"443";"2836";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56490";"142.251.129.170";"443";"2836";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"56493";"20.190.173.0";"443";"1848";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"56497";"20.190.173.0";"443";"1848";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"59897";"172.217.192.188";"5228";"2836";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"60069";"54.224.94.179";"443";"2836";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"60998";"172.172.255.216";"443";"17412";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"61251";"34.149.66.154";"443";"2836";"chrome";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"61509";"160.79.104.10";"443";"2836";"chrome";"BASE"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1808";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1488";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1312";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2340";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3088";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4372";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49670";"0.0.0.0";"0";"1460";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"12648";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
