"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"192.168.100.8";"49370";"64.233.186.188";"5228";"9488";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"49410";"172.172.255.217";"443";"5160";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49411";"172.172.255.217";"443";"5160";"svchost";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"49908";"64.233.186.188";"5228";"5424";"Codex";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54596";"64.233.186.188";"5228";"17940";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"54597";"52.104.152.39";"443";"13636";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"192.168.100.8";"54598";"150.171.110.37";"443";"10564";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"192.168.100.8";"55470";"38.106.231.208";"443";"7788";"GlobalPresenter";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1820";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1500";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1324";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2428";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3312";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4384";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49671";"0.0.0.0";"0";"1472";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"52400";"0.0.0.0";"0";"2132";"chrome";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"61707";"0.0.0.0";"0";"16244";"chrome";"OBSERVACION"
"TCP";"LISTENING";"192.168.100.8";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
