"Protocol";"State";"LocalAddress";"LocalPort";"RemoteAddress";"RemotePort";"Pid";"ProcessName";"MonitorStatus"
"TCP";"ESTABLISHED";"172.19.19.123";"49161";"216.239.38.223";"443";"5424";"Codex";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.123";"49430";"172.172.255.216";"443";"5160";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"50261";"142.250.0.188";"5228";"17940";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"50400";"142.251.129.65";"443";"22384";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"50699";"57.144.207.32";"443";"22384";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"51741";"172.172.255.216";"443";"13636";"OneDrive";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"51792";"172.19.19.117";"8009";"22384";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"52690";"57.144.207.32";"443";"22384";"chrome";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"54814";"2.19.45.124";"443";"2936";"svchost";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"54815";"2.19.45.186";"443";"2936";"svchost";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"55863";"142.251.0.188";"5228";"22384";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"56633";"172.19.19.117";"8009";"17940";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"57074";"104.18.32.47";"443";"18624";"codex";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"57566";"172.19.19.117";"8009";"9488";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"58989";"138.97.176.237";"443";"22384";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"59084";"142.250.0.188";"5228";"9488";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"60442";"104.18.37.228";"443";"5424";"Codex";"BASE"
"TCP";"ESTABLISHED";"172.19.19.123";"60444";"52.168.112.66";"443";"17580";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.123";"60445";"52.168.112.66";"443";"17580";"OneDrive.Sync.Service";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.123";"60446";"23.212.17.192";"80";"20108";"RadeonSoftware";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.123";"60447";"23.212.17.192";"443";"20108";"RadeonSoftware";"NUEVA"
"TCP";"ESTABLISHED";"172.19.19.123";"60868";"142.251.128.225";"443";"22384";"chrome";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"62416";"142.250.0.188";"5228";"5424";"Codex";"OBSERVACION"
"TCP";"ESTABLISHED";"172.19.19.123";"64778";"57.144.207.32";"5222";"17688";"msedgewebview2";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"135";"0.0.0.0";"0";"1820";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"445";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49664";"0.0.0.0";"0";"1500";"lsass";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49665";"0.0.0.0";"0";"1324";"wininit";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49666";"0.0.0.0";"0";"2428";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49667";"0.0.0.0";"0";"3312";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49668";"0.0.0.0";"0";"4384";"spoolsv";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"49671";"0.0.0.0";"0";"1472";"services";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5040";"0.0.0.0";"0";"10564";"svchost";"OBSERVACION"
"TCP";"LISTENING";"0.0.0.0";"5357";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"52400";"0.0.0.0";"0";"2132";"chrome";"OBSERVACION"
"TCP";"LISTENING";"127.0.0.1";"61707";"0.0.0.0";"0";"16244";"chrome";"OBSERVACION"
"TCP";"LISTENING";"172.19.19.123";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"192.168.56.1";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
"TCP";"LISTENING";"26.137.80.247";"139";"0.0.0.0";"0";"4";"System";"OBSERVACION"
